Short Title,Title,issn,eISSN,Funding (TL),Year,Impact Factor,SCI,SSCI,AHCI,Source
LINEAR ALGEBRA APPL,LINEAR ALGEBRA AND ITS APPLICATIONS,0024-3795,1873-1856,15930,2025,0.645,TRUE,FALSE,FALSE,
NOR ARCHAEOL REV,Norwegian Archaeological Review,0029-3652,1502-7678,15930,2025,0.645,FALSE,FALSE,TRUE,
PHONETICA,PHONETICA,0031-8388,1423-0321,15930,2025,0.645,TRUE,TRUE,TRUE,
FUZZY SET SYST,FUZZY SETS AND SYSTEMS,0165-0114,1872-6801,15930,2025,0.645,TRUE,FALSE,FALSE,
J THERM BIOL,JOURNAL OF THERMAL BIOLOGY,0306-4565,1879-0992,15930,2025,0.645,TRUE,FALSE,FALSE,
J COMPUT APPL MATH,JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS,0377-0427,1879-1778,15930,2025,0.645,TRUE,FALSE,FALSE,
J AVIAN BIOL,JOURNAL OF AVIAN BIOLOGY,0908-8857,1600-048X,15930,2025,0.645,TRUE,FALSE,FALSE,
ASIAN J SURG,Asian Journal of Surgery,1015-9584,0219-3108,15930,2025,0.645,TRUE,FALSE,FALSE,
J CARDIOTHOR VASC AN,JOURNAL OF CARDIOTHORACIC AND VASCULAR ANESTHESIA,1053-0770,1532-8422,15930,2025,0.645,TRUE,FALSE,FALSE,
HEALTH EDUC RES,HEALTH EDUCATION RESEARCH,0268-1153,1465-3648,15906,2025,0.644,FALSE,TRUE,FALSE,
PULM PHARMACOL THER,PULMONARY PHARMACOLOGY & THERAPEUTICS,1094-5539,N/A,15906,2025,0.644,TRUE,FALSE,FALSE,
EVALUATION-US,Evaluation,1356-3890,1461-7153,15906,2025,0.644,FALSE,TRUE,FALSE,
PHILOS EXPLOR,Philosophical Explorations,1386-9795,1741-5918,15906,2025,0.644,FALSE,FALSE,TRUE,
J SYST PALAEONTOL,JOURNAL OF SYSTEMATIC PALAEONTOLOGY,1477-2019,1478-0941,15906,2025,0.644,TRUE,FALSE,FALSE,
COST EFFECT RESOUR A,Cost Effectiveness and Resource Allocation,1478-7547,1478-7547,15906,2025,0.644,FALSE,TRUE,FALSE,
CHINA WORLD ECON,China & World Economy,1671-2234,1749-124X,15906,2025,0.644,FALSE,TRUE,FALSE,
ENVIRON HAZARDS-UK,Environmental Hazards-Human and Policy Dimensions,1747-7891,1878-0059,15906,2025,0.644,FALSE,TRUE,FALSE,
CHILD INDIC RES,Child Indicators Research,1874-897X,1874-8988,15906,2025,0.644,FALSE,TRUE,FALSE,
MATH CONTROL RELAT F,Mathematical Control and Related Fields,2156-8472,2156-8499,15906,2025,0.644,TRUE,FALSE,FALSE,
FRONT PHYS-LAUSANNE,Frontiers in Physics,2296-424X,2296-424X,15906,2025,0.644,TRUE,FALSE,FALSE,
INT J LANG COMM DIS,INTERNATIONAL JOURNAL OF LANGUAGE & COMMUNICATION DISORDERS,1368-2822,1460-6984,15881,2025,0.643,TRUE,TRUE,FALSE,
AIAA J,AIAA JOURNAL,0001-1452,1533-385X,15881,2025,0.643,TRUE,FALSE,FALSE,
ISLAM,ISLAM-ZEITSCHRIFT FUR GESCHICHTE UND KULTUR DES ISLAMISCHEN ORIENTS,0021-1818,1613-0928,15881,2025,0.643,FALSE,FALSE,TRUE,
J PEDIATR NURS,Journal of Pediatric Nursing-Nursing Care of Children & Families,0882-5963,N/A,15881,2025,0.643,TRUE,TRUE,FALSE,
GEOARCHAEOLOGY,GEOARCHAEOLOGY-AN INTERNATIONAL JOURNAL,0883-6353,1520-6548,15881,2025,0.643,TRUE,FALSE,TRUE,
PERSPECT STUD TRANSL,Perspectives-Studies in Translation Theory and Practice,0907-676X,1747-6623,15881,2025,0.643,FALSE,TRUE,TRUE,
CURR PSYCHOL,CURRENT PSYCHOLOGY,1046-1310,1936-4733,15881,2025,0.643,FALSE,TRUE,FALSE,
DISSENT,DISSENT,0012-3846,1946-0910,15856,2025,0.642,FALSE,TRUE,FALSE,
NATION,NATION,0027-8378,0027-8378,15856,2025,0.642,FALSE,TRUE,FALSE,
SURV METHODOL,Survey Methodology,0714-0045,N/A,15856,2025,0.642,TRUE,TRUE,FALSE,
SOC ANTHROPOL,Social Anthropology,0964-0282,1469-8676,15856,2025,0.642,FALSE,TRUE,FALSE,
ASIA PAC J MARKET LO,Asia Pacific Journal of Marketing and Logistics,1355-5855,1758-4248,15856,2025,0.642,FALSE,TRUE,FALSE,
BIOCONTROL,BIOCONTROL,1386-6141,1573-8248,15856,2025,0.642,TRUE,FALSE,FALSE,
SOC POLICY SOC,Social Policy and Society,1474-7464,1475-3073,15856,2025,0.642,FALSE,TRUE,FALSE,
J DEMOGR ECON,Journal of Demographic Economics,2054-0892,2054-0906,15856,2025,0.642,FALSE,TRUE,FALSE,
FRONT CHEM SCI ENG,Frontiers of Chemical Science and Engineering,2095-0179,2095-0187,15856,2025,0.642,TRUE,FALSE,FALSE,
HEAD FACE MED,Head & Face Medicine,,1746-160X,15856,2025,0.642,TRUE,FALSE,FALSE,
J MULTIDISCIP HEALTH,Journal of Multidisciplinary Healthcare,1178-2390,1178-2390,15832,2025,0.641,TRUE,FALSE,FALSE,
ACM T APPL PERCEPT,ACM Transactions on Applied Perception,1544-3558,1544-3965,15832,2025,0.641,TRUE,FALSE,FALSE,
J FUNCT FOODS,Journal of Functional Foods,1756-4646,2214-9414,15832,2025,0.641,TRUE,FALSE,FALSE,
J AM CERAM SOC,JOURNAL OF THE AMERICAN CERAMIC SOCIETY,0002-7820,1551-2916,15832,2025,0.641,TRUE,FALSE,FALSE,
ART BULL,ART BULLETIN,0004-3079,1559-6478,15832,2025,0.641,FALSE,FALSE,TRUE,
J BIOMECH,JOURNAL OF BIOMECHANICS,0021-9290,1873-2380,15832,2025,0.641,TRUE,FALSE,FALSE,
J NUMBER THEORY,JOURNAL OF NUMBER THEORY,0022-314X,1096-1658,15832,2025,0.641,TRUE,FALSE,FALSE,
MATER RES BULL,MATERIALS RESEARCH BULLETIN,0025-5408,1873-4227,15832,2025,0.641,TRUE,FALSE,FALSE,
DRUG DEVELOP RES,DRUG DEVELOPMENT RESEARCH,0272-4391,1098-2299,15832,2025,0.641,TRUE,FALSE,FALSE,
J MATER CIVIL ENG,JOURNAL OF MATERIALS IN CIVIL ENGINEERING,0899-1561,1943-5533,15832,2025,0.641,TRUE,FALSE,FALSE,
J MATER SCI,JOURNAL OF MATERIALS SCIENCE,0022-2461,1573-4803,15807,2025,0.64,TRUE,FALSE,FALSE,
J MATH ANAL APPL,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,0022-247X,1096-0813,15807,2025,0.64,TRUE,FALSE,FALSE,
ALGORITHMICA,ALGORITHMICA,0178-4617,1432-0541,15807,2025,0.64,TRUE,FALSE,FALSE,
OPTIM ENG,OPTIMIZATION AND ENGINEERING,1389-4420,1573-2924,15807,2025,0.64,TRUE,FALSE,FALSE,
ONLINE INFORM REV,ONLINE INFORMATION REVIEW,1468-4527,1468-4535,15807,2025,0.64,TRUE,TRUE,FALSE,
S AFR J HIV MED,SOUTHERN AFRICAN JOURNAL OF HIV MEDICINE,1608-9693,2078-6751,15807,2025,0.64,TRUE,FALSE,FALSE,
LINGUIST APPROACH BI,Linguistic Approaches to Bilingualism,1879-9264,1879-9272,15807,2025,0.64,FALSE,TRUE,TRUE,
J INTEGR MED-JIM,Journal of Integrative Medicine-JIM,2095-4964,2095-4964,15807,2025,0.64,TRUE,FALSE,FALSE,
HELL J CARDIOL,Hellenic Journal of Cardiology,1109-9666,2241-5955,15783,2025,0.639,TRUE,FALSE,FALSE,
MOSC MATH J,Moscow Mathematical Journal,1609-3321,1609-4514,15783,2025,0.639,TRUE,FALSE,FALSE,
CLIN SIMUL NURS,Clinical Simulation in Nursing,1876-1399,1876-1402,15783,2025,0.639,TRUE,TRUE,FALSE,
ACS OMEGA,ACS Omega,2470-1343,2470-1343,15783,2025,0.639,TRUE,FALSE,FALSE,
J MATH SOC JPN,JOURNAL OF THE MATHEMATICAL SOCIETY OF JAPAN,0025-5645,N/A,15783,2025,0.639,TRUE,FALSE,FALSE,
STAT NEERL,STATISTICA NEERLANDICA,0039-0402,1467-9574,15783,2025,0.639,TRUE,FALSE,FALSE,
CERAM INT,Ceramics International,0272-8842,1873-3956,15783,2025,0.639,TRUE,FALSE,FALSE,
MOL CELL BIOCHEM,MOLECULAR AND CELLULAR BIOCHEMISTRY,0300-8177,1573-4919,15783,2025,0.639,TRUE,FALSE,FALSE,
EARLY CHINA,Early China,0362-5028,2325-2324,15783,2025,0.639,FALSE,FALSE,TRUE,
NURS EDUC,Nurse Educator,0363-3624,1538-9855,15783,2025,0.639,TRUE,TRUE,FALSE,
PHILOS PAP,Philosophical Papers,0556-8641,1996-8523,15783,2025,0.639,FALSE,FALSE,TRUE,
J CANCER EDUC,JOURNAL OF CANCER EDUCATION,0885-8195,1543-0154,15783,2025,0.639,TRUE,FALSE,FALSE,
J WOMENS HIST,JOURNAL OF WOMENS HISTORY,1042-7961,1527-2036,15783,2025,0.639,FALSE,TRUE,TRUE,
J INTERF CYTOK RES,JOURNAL OF INTERFERON AND CYTOKINE RESEARCH,1079-9907,1557-7465,15783,2025,0.639,TRUE,FALSE,FALSE,
APPL PSYCHOPHYS BIOF,APPLIED PSYCHOPHYSIOLOGY AND BIOFEEDBACK,1090-0586,1573-3270,15783,2025,0.639,FALSE,TRUE,FALSE,
ENGL HIST REV,ENGLISH HISTORICAL REVIEW,0013-8266,1477-4534,15758,2025,0.638,FALSE,TRUE,TRUE,
ONCOLOGY-BASEL,ONCOLOGY,0030-2414,1423-0232,15758,2025,0.638,TRUE,FALSE,FALSE,
ACTA ASTRONAUT,ACTA ASTRONAUTICA,0094-5765,1879-2030,15758,2025,0.638,TRUE,FALSE,FALSE,
ADV NURS SCI,ADVANCES IN NURSING SCIENCE,0161-9268,1550-5014,15758,2025,0.638,TRUE,TRUE,FALSE,
INT J GYNECOL PATHOL,INTERNATIONAL JOURNAL OF GYNECOLOGICAL PATHOLOGY,0277-1691,1538-7151,15758,2025,0.638,TRUE,FALSE,FALSE,
J PROD ANAL,JOURNAL OF PRODUCTIVITY ANALYSIS,0895-562X,1573-0441,15758,2025,0.638,FALSE,TRUE,FALSE,
CURR OPIN UROL,CURRENT OPINION IN UROLOGY,0963-0643,1473-6586,15758,2025,0.638,TRUE,FALSE,FALSE,
NEUROTOX RES,NEUROTOXICITY RESEARCH,1029-8428,1476-3524,15758,2025,0.638,TRUE,FALSE,FALSE,
MUSIC SCI,MUSICAE SCIENTIAE,1029-8649,2045-4147,15758,2025,0.638,FALSE,TRUE,TRUE,
CONTRIB ZOOL,CONTRIBUTIONS TO ZOOLOGY,1383-4517,1875-9866,15758,2025,0.638,TRUE,FALSE,FALSE,
POPUL ECOL,POPULATION ECOLOGY,1438-3896,1438-390X,15758,2025,0.638,TRUE,FALSE,FALSE,
WATER ALTERN,Water Alternatives-An Interdisciplinary Journal on Water Politics and Development,1965-0175,1965-0175,15758,2025,0.638,TRUE,TRUE,FALSE,
INT J BIOSTAT,International Journal of Biostatistics,2194-573X,1557-4679,15758,2025,0.638,TRUE,FALSE,FALSE,
AFR JOURNAL STUD,African Journalism Studies,2374-3670,2374-3689,15758,2025,0.638,FALSE,TRUE,FALSE,
ARCHAEA,ARCHAEA-AN INTERNATIONAL MICROBIOLOGICAL JOURNAL,1472-3646,1472-3654,15733,2025,0.637,TRUE,FALSE,FALSE,
SEMANT WEB,Semantic Web,1570-0844,2210-4968,15733,2025,0.637,TRUE,FALSE,FALSE,
WORLD J SURG ONCOL,World Journal of Surgical Oncology,,1477-7819,15733,2025,0.637,TRUE,FALSE,FALSE,
ANALYST,ANALYST,0003-2654,1364-5528,15733,2025,0.637,TRUE,FALSE,FALSE,
OUTLOOK AGR,OUTLOOK ON AGRICULTURE,0030-7270,2043-6866,15733,2025,0.637,TRUE,FALSE,FALSE,
COMPARE,Compare-A Journal of Comparative and International Education,0305-7925,1469-3623,15733,2025,0.637,FALSE,TRUE,FALSE,
J INTELL ROBOT SYST,JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS,0921-0296,1573-0409,15733,2025,0.637,TRUE,FALSE,FALSE,
CELEST MECH DYN ASTR,CELESTIAL MECHANICS & DYNAMICAL ASTRONOMY,0923-2958,1572-9478,15733,2025,0.637,TRUE,FALSE,FALSE,
RES SOCIAL WORK PRAC,RESEARCH ON SOCIAL WORK PRACTICE,1049-7315,1552-7581,15733,2025,0.637,FALSE,TRUE,FALSE,
ACTA ANAESTH SCAND,ACTA ANAESTHESIOLOGICA SCANDINAVICA,0001-5172,1399-6576,15709,2025,0.636,TRUE,FALSE,FALSE,
PHRONESIS,PHRONESIS-A JOURNAL FOR ANCIENT PHILOSOPHY,0031-8868,1568-5284,15709,2025,0.636,FALSE,FALSE,TRUE,
HEART LUNG,HEART & LUNG,0147-9563,1527-3288,15709,2025,0.636,TRUE,FALSE,FALSE,
WOMEN STUD INT FORUM,WOMENS STUDIES INTERNATIONAL FORUM,0277-5395,1879-243X,15709,2025,0.636,FALSE,TRUE,FALSE,
LANGMUIR,LANGMUIR,0743-7463,1520-5827,15709,2025,0.636,TRUE,FALSE,FALSE,
SMALL AXE,Small Axe,0799-0537,1534-6714,15709,2025,0.636,FALSE,FALSE,TRUE,
AQUACULT ECON MANAG,AQUACULTURE ECONOMICS & MANAGEMENT,1365-7305,1551-8663,15709,2025,0.636,TRUE,FALSE,FALSE,
FOOD NUTR RES,Food & Nutrition Research,1654-6628,1654-661X,15709,2025,0.636,TRUE,FALSE,FALSE,
ADV DATA ANAL CLASSI,Advances in Data Analysis and Classification,1862-5347,1862-5355,15709,2025,0.636,TRUE,FALSE,FALSE,
MATH FINANC ECON,Mathematics and Financial Economics,1862-9679,1862-9660,15709,2025,0.636,TRUE,TRUE,FALSE,
INT J UNCERTAIN QUAN,International Journal for Uncertainty Quantification,2152-5080,2152-5099,15709,2025,0.636,TRUE,FALSE,FALSE,
KOREAN J ORTHOD,Korean Journal of Orthodontics,2234-7518,2005-372X,15709,2025,0.636,TRUE,FALSE,FALSE,
4OR-Q J OPER RES,4OR-A Quarterly Journal of Operations Research,1619-4500,1614-2411,15684,2025,0.635,TRUE,FALSE,FALSE,
J CRIMINOL-UK,Journal of Criminology,2633-8076,2633-8084,15684,2025,0.635,FALSE,TRUE,FALSE,
AUSTRALAS J DERMATOL,AUSTRALASIAN JOURNAL OF DERMATOLOGY,0004-8380,1440-0960,15684,2025,0.635,TRUE,FALSE,FALSE,
J ANAL ATOM SPECTROM,JOURNAL OF ANALYTICAL ATOMIC SPECTROMETRY,0267-9477,1364-5544,15684,2025,0.635,TRUE,FALSE,FALSE,
EPISODES,EPISODES,0705-3797,N/A,15684,2025,0.635,TRUE,FALSE,FALSE,
EXP THERM FLUID SCI,EXPERIMENTAL THERMAL AND FLUID SCIENCE,0894-1777,1879-2286,15684,2025,0.635,TRUE,FALSE,FALSE,
GER POLIT,German Politics,0964-4008,1743-8993,15684,2025,0.635,FALSE,TRUE,FALSE,
AM J MED QUAL,AMERICAN JOURNAL OF MEDICAL QUALITY,1062-8606,1555-824X,15684,2025,0.635,TRUE,FALSE,FALSE,
J SOIL WATER CONSERV,JOURNAL OF SOIL AND WATER CONSERVATION,0022-4561,1941-3300,15659,2025,0.634,TRUE,FALSE,FALSE,
WIEN KLIN WOCHENSCHR,WIENER KLINISCHE WOCHENSCHRIFT,0043-5325,1613-7671,15659,2025,0.634,TRUE,FALSE,FALSE,
INT J SPORTS MED,INTERNATIONAL JOURNAL OF SPORTS MEDICINE,0172-4622,1439-3964,15659,2025,0.634,TRUE,FALSE,FALSE,
EUR J GASTROEN HEPAT,EUROPEAN JOURNAL OF GASTROENTEROLOGY & HEPATOLOGY,0954-691X,1473-5687,15659,2025,0.634,TRUE,FALSE,FALSE,
J AGR ENVIRON ETHIC,JOURNAL OF AGRICULTURAL & ENVIRONMENTAL ETHICS,1187-7863,1573-322X,15659,2025,0.634,TRUE,TRUE,TRUE,
J SAUDI CHEM SOC,Journal of Saudi Chemical Society,1319-6103,2212-4640,15659,2025,0.634,TRUE,FALSE,FALSE,
J INTERPROF CARE,Journal of Interprofessional Care,1356-1820,1469-9567,15659,2025,0.634,TRUE,TRUE,FALSE,
AUTON AGENT MULTI-AG,AUTONOMOUS AGENTS AND MULTI-AGENT SYSTEMS,1387-2532,1573-7454,15659,2025,0.634,TRUE,FALSE,FALSE,
J VIS CULT,JOURNAL OF VISUAL CULTURE,1470-4129,1741-2994,15659,2025,0.634,FALSE,TRUE,TRUE,
FUTURE MICROBIOL,Future Microbiology,1746-0913,1746-0921,15659,2025,0.634,TRUE,FALSE,FALSE,
ROAD MATER PAVEMENT,Road Materials and Pavement Design,1468-0629,2164-7402,15635,2025,0.633,TRUE,FALSE,FALSE,
TRANSP LETT,Transportation Letters-The International Journal of Transportation Research,1942-7867,1942-7875,15635,2025,0.633,TRUE,TRUE,FALSE,
REV KEYNES ECON,Review of Keynesian Economics,2049-5323,2049-5331,15635,2025,0.633,FALSE,TRUE,FALSE,
BEHAV SCI-BASEL,Behavioral Sciences,,2076-328X,15635,2025,0.633,FALSE,TRUE,FALSE,
JPN J OPHTHALMOL,JAPANESE JOURNAL OF OPHTHALMOLOGY,0021-5155,1613-2246,15635,2025,0.633,TRUE,FALSE,FALSE,
J PHYS D APPL PHYS,JOURNAL OF PHYSICS D-APPLIED PHYSICS,0022-3727,1361-6463,15635,2025,0.633,TRUE,FALSE,FALSE,
EMPL RELAT,EMPLOYEE RELATIONS,0142-5455,1758-7069,15635,2025,0.633,FALSE,TRUE,FALSE,
CARDIOL CLIN,CARDIOLOGY CLINICS,0733-8651,1558-2264,15635,2025,0.633,TRUE,FALSE,FALSE,
FAM MED,FAMILY MEDICINE,0742-3225,1938-3800,15635,2025,0.633,TRUE,FALSE,FALSE,
EDUC PHILOS THEORY,Educational Philosophy and Theory,0013-1857,1469-5812,15610,2025,0.632,FALSE,TRUE,FALSE,
ASIA PAC J EDUC,Asia Pacific Journal of Education,0218-8791,1742-6855,15610,2025,0.632,FALSE,TRUE,FALSE,
DIGEST SURG,DIGESTIVE SURGERY,0253-4886,1421-9883,15610,2025,0.632,TRUE,FALSE,FALSE,
J AGRON CROP SCI,JOURNAL OF AGRONOMY AND CROP SCIENCE,0931-2250,1439-037X,15610,2025,0.632,TRUE,FALSE,FALSE,
EURASIAN BUS REV,Eurasian Business Review,1309-4297,2147-4281,15610,2025,0.632,FALSE,TRUE,FALSE,
CLIN TRANSL ONCOL,Clinical & Translational Oncology,1699-048X,1699-3055,15610,2025,0.632,TRUE,FALSE,FALSE,
INT J OLDER PEOPLE N,International Journal of Older People Nursing,1748-3735,1748-3743,15610,2025,0.632,TRUE,TRUE,FALSE,
OPTIM LETT,Optimization Letters,1862-4472,1862-4480,15610,2025,0.632,TRUE,FALSE,FALSE,
CANCER GENOM PROTEOM,Cancer Genomics & Proteomics,1109-6535,1790-6245,15585,2025,0.631,TRUE,FALSE,FALSE,
TRANSPL INFECT DIS,Transplant Infectious Disease,1398-2273,1399-3062,15585,2025,0.631,TRUE,FALSE,FALSE,
ANIM COGN,ANIMAL COGNITION,1435-9448,1435-9456,15585,2025,0.631,TRUE,FALSE,FALSE,
J KNEE SURG,Journal of Knee Surgery,1538-8506,1938-2480,15585,2025,0.631,TRUE,FALSE,FALSE,
FLEX PRINT ELECTRON,Flexible and Printed Electronics,2058-8585,2058-8585,15585,2025,0.631,TRUE,FALSE,FALSE,
DYN GAMES APPL,Dynamic Games and Applications,2153-0785,2153-0793,15585,2025,0.631,TRUE,FALSE,FALSE,
IEEE CONSUM ELECTR M,IEEE Consumer Electronics Magazine,2162-2248,2162-2256,15585,2025,0.631,TRUE,FALSE,FALSE,
J INVERTEBR PATHOL,JOURNAL OF INVERTEBRATE PATHOLOGY,0022-2011,1096-0805,15585,2025,0.631,TRUE,FALSE,FALSE,
PAMATKY ARCHEOL,Pamatky Archeologicke,0031-0506,N/A,15585,2025,0.631,FALSE,FALSE,TRUE,
B PEABODY MUS NAT HI,Bulletin of the Peabody Museum of Natural History,0079-032X,2162-4135,15585,2025,0.631,TRUE,FALSE,FALSE,
CLIN ANAT,CLINICAL ANATOMY,0897-3806,1098-2353,15585,2025,0.631,TRUE,FALSE,FALSE,
APMIS,APMIS,0903-4641,1600-0463,15585,2025,0.631,TRUE,FALSE,FALSE,
ARCH GYNECOL OBSTET,ARCHIVES OF GYNECOLOGY AND OBSTETRICS,0932-0067,1432-0711,15585,2025,0.631,TRUE,FALSE,FALSE,
ANN GEOPHYS-GERMANY,ANNALES GEOPHYSICAE,0992-7689,1432-0576,15585,2025,0.631,TRUE,FALSE,FALSE,
APPL SPECTROSC,APPLIED SPECTROSCOPY,0003-7028,1943-3530,15561,2025,0.63,TRUE,FALSE,FALSE,
CIVIL WAR HIST,CIVIL WAR HISTORY,0009-8078,1533-6271,15561,2025,0.63,FALSE,FALSE,TRUE,
INDIAN ECON SOC HIST,INDIAN ECONOMIC AND SOCIAL HISTORY REVIEW,0019-4646,0973-0893,15561,2025,0.63,FALSE,TRUE,TRUE,
J CONSUM AFF,JOURNAL OF CONSUMER AFFAIRS,0022-0078,1745-6606,15561,2025,0.63,FALSE,TRUE,FALSE,
MIDDLE EAST J,MIDDLE EAST JOURNAL,0026-3141,1940-3461,15561,2025,0.63,FALSE,TRUE,FALSE,
SEMIN OPHTHALMOL,Seminars in Ophthalmology,0882-0538,1744-5205,15561,2025,0.63,TRUE,FALSE,FALSE,
MYCOKEYS,MycoKeys,1314-4057,1314-4049,15561,2025,0.63,TRUE,FALSE,FALSE,
EYE CONTACT LENS,Eye & Contact Lens-Science and Clinical Practice,1542-2321,1542-233X,15561,2025,0.63,TRUE,FALSE,FALSE,
ASIA PAC EDUC REV,Asia Pacific Education Review,1598-1037,1876-407X,15561,2025,0.63,FALSE,TRUE,FALSE,
HERED CANCER CLIN PR,Hereditary Cancer in Clinical Practice,1731-2302,1897-4287,15561,2025,0.63,TRUE,FALSE,FALSE,
TUBERCULOSIS,Tuberculosis,1472-9792,1873-281X,15536,2025,0.629,TRUE,FALSE,FALSE,
J CONTEMP EUR STUD,Journal of Contemporary European Studies,1478-2804,1478-2790,15536,2025,0.629,FALSE,TRUE,FALSE,
J EXERC SCI FIT,Journal of Exercise Science & Fitness,1728-869X,1728-869X,15536,2025,0.629,TRUE,FALSE,FALSE,
UPDATES SURG,Updates in Surgery,2038-131X,2038-3312,15536,2025,0.629,TRUE,FALSE,FALSE,
STRUCTURES,Structures,2352-0124,2352-0124,15536,2025,0.629,TRUE,FALSE,FALSE,
APPL ECON ANAL,Applied Economic Analysis,,2632-7627,15536,2025,0.629,FALSE,TRUE,FALSE,
J WILDLIFE MANAGE,JOURNAL OF WILDLIFE MANAGEMENT,0022-541X,1937-2817,15536,2025,0.629,TRUE,FALSE,FALSE,
NAVIGATION-US,Navigation-Journal of the Institute of Navigation,0028-1522,2161-4296,15536,2025,0.629,TRUE,FALSE,FALSE,
J MUSIC THER,JOURNAL OF MUSIC THERAPY,0022-2917,2053-7395,15511,2025,0.628,FALSE,TRUE,FALSE,
METHOD INFORM MED,METHODS OF INFORMATION IN MEDICINE,0026-1270,2511-705X,15511,2025,0.628,TRUE,FALSE,FALSE,
AQUACULT ENG,AQUACULTURAL ENGINEERING,0144-8609,1873-5614,15511,2025,0.628,TRUE,FALSE,FALSE,
ESTUAR COAST SHELF S,ESTUARINE COASTAL AND SHELF SCIENCE,0272-7714,1096-0015,15511,2025,0.628,TRUE,FALSE,FALSE,
J MATH ECON,JOURNAL OF MATHEMATICAL ECONOMICS,0304-4068,1873-1538,15511,2025,0.628,TRUE,TRUE,FALSE,
INT J WATER RESOUR D,INTERNATIONAL JOURNAL OF WATER RESOURCES DEVELOPMENT,0790-0627,1360-0648,15511,2025,0.628,TRUE,FALSE,FALSE,
J NEUROLINGUIST,JOURNAL OF NEUROLINGUISTICS,0911-6044,1873-8052,15511,2025,0.628,TRUE,TRUE,FALSE,
INT TAX PUBLIC FINAN,INTERNATIONAL TAX AND PUBLIC FINANCE,0927-5940,1573-6970,15511,2025,0.628,FALSE,TRUE,FALSE,
BIOMETALS,BIOMETALS,0966-0844,1572-8773,15511,2025,0.628,TRUE,FALSE,FALSE,
J EUKARYOT MICROBIOL,JOURNAL OF EUKARYOTIC MICROBIOLOGY,1066-5234,1550-7408,15511,2025,0.628,TRUE,FALSE,FALSE,
PETROL GEOSCI,PETROLEUM GEOSCIENCE,1354-0793,2041-496X,15511,2025,0.628,TRUE,FALSE,FALSE,
NUTR DIET,Nutrition & Dietetics,1446-6368,1747-0080,15511,2025,0.628,TRUE,FALSE,FALSE,
INT J AUDIOL,INTERNATIONAL JOURNAL OF AUDIOLOGY,1499-2027,1708-8186,15511,2025,0.628,TRUE,FALSE,FALSE,
CHRONIC ILLN,Chronic Illness,1742-3953,1745-9206,15511,2025,0.628,TRUE,TRUE,FALSE,
J MEDIA PSYCHOL-GER,Journal of Media Psychology-Theories Methods and Applications,1864-1105,2151-2388,15511,2025,0.628,FALSE,TRUE,FALSE,
PATIENT PREFER ADHER,Patient Preference and Adherence,1177-889X,N/A,15487,2025,0.627,TRUE,FALSE,FALSE,
KOREAN J INTERN MED,KOREAN JOURNAL OF INTERNAL MEDICINE,1226-3303,2005-6648,15487,2025,0.627,TRUE,FALSE,FALSE,
J INTELLECT DEV DIS,JOURNAL OF INTELLECTUAL & DEVELOPMENTAL DISABILITY,1366-8250,1469-9532,15487,2025,0.627,FALSE,TRUE,FALSE,
J GEOGR SYST,Journal of Geographical Systems,1435-5930,1435-5949,15487,2025,0.627,FALSE,TRUE,FALSE,
PURINERG SIGNAL,Purinergic Signalling,1573-9538,1573-9546,15487,2025,0.627,TRUE,FALSE,FALSE,
J POLITENESS RES-LAN,Journal of Politeness Research-Language Behaviour Culture,1612-5681,1613-4877,15487,2025,0.627,FALSE,TRUE,TRUE,
PFG-J PHOTOGRAMM REM,PFG-Journal of Photogrammetry Remote Sensing and Geoinformation Science,2512-2789,2512-2819,15487,2025,0.627,TRUE,FALSE,FALSE,
ETHNOMUSICOLOGY,ETHNOMUSICOLOGY,0014-1836,2156-7417,15487,2025,0.627,FALSE,FALSE,TRUE,
EUR NEUROL,EUROPEAN NEUROLOGY,0014-3022,1421-9913,15487,2025,0.627,TRUE,FALSE,FALSE,
Q APPL MATH,QUARTERLY OF APPLIED MATHEMATICS,0033-569X,1552-4485,15487,2025,0.627,TRUE,FALSE,FALSE,
ARTIF ORGANS,ARTIFICIAL ORGANS,0160-564X,1525-1594,15487,2025,0.627,TRUE,FALSE,FALSE,
LINGUIST REV,LINGUISTIC REVIEW,0167-6318,1613-3676,15487,2025,0.627,FALSE,TRUE,TRUE,
PARASITOLOGY,PARASITOLOGY,0031-1820,1469-8161,15462,2025,0.626,TRUE,FALSE,FALSE,
J POLICY MODEL,JOURNAL OF POLICY MODELING,0161-8938,1873-8060,15462,2025,0.626,FALSE,TRUE,FALSE,
ADV SPACE RES,ADVANCES IN SPACE RESEARCH,0273-1177,1879-1948,15462,2025,0.626,TRUE,FALSE,FALSE,
ACTA NEUROL BELG,ACTA NEUROLOGICA BELGICA,0300-9009,2240-2993,15462,2025,0.626,TRUE,FALSE,FALSE,
BEHAV SCI LAW,BEHAVIORAL SCIENCES & THE LAW,0735-3936,1099-0798,15462,2025,0.626,FALSE,TRUE,FALSE,
HUM FERTIL,Human Fertility,1464-7273,1742-8149,15462,2025,0.626,TRUE,FALSE,FALSE,
ENVIRON TOXICOL,ENVIRONMENTAL TOXICOLOGY,1520-4081,1522-7278,15462,2025,0.626,TRUE,FALSE,FALSE,
